"","state","day","statename","PriceD","VolumeD","PriceR","VolumeR","Obama","Romney","EV"
"9660","IN","2012-01-06","Indiana",40,0,60.1,0,44,54,11
"9661","IN","2011-05-19","Indiana",0,0,0,0,44,54,11
"9662","IN","2011-09-27","Indiana",0,0,0,0,44,54,11
"9663","IN","2011-03-14","Indiana",0,0,0,0,44,54,11
"9664","IN","2011-10-31","Indiana",40,4,50.1,4,44,54,11
"9665","IN","2011-08-06","Indiana",0,0,0,0,44,54,11
"9666","IN","2012-01-08","Indiana",40,0,60.1,0,44,54,11
"9667","IN","2011-10-15","Indiana",10,0,0,0,44,54,11
"9668","IN","2011-08-07","Indiana",0,0,0,0,44,54,11
"9669","IN","2011-05-17","Indiana",0,0,0,0,44,54,11
"9670","IN","2012-08-21","Indiana",19,0,82.5,0,44,54,11
"9671","IN","2012-06-27","Indiana",15,0,90,0,44,54,11
"9672","IN","2012-09-26","Indiana",20.1,19,88,29,44,54,11
"9673","IN","2011-10-14","Indiana",10,0,0,0,44,54,11
"9674","IN","2012-02-23","Indiana",35,0,60,0,44,54,11
"9675","IN","2012-08-23","Indiana",19,0,89.9,0,44,54,11
"9676","IN","2012-04-25","Indiana",35,0,65,0,44,54,11
"9677","IN","2011-04-29","Indiana",0,0,0,0,44,54,11
"9678","IN","2011-01-26","Indiana",0,0,0,0,44,54,11
"9679","IN","2011-09-29","Indiana",0,0,0,0,44,54,11
"9680","IN","2012-08-22","Indiana",19,0,89.9,10,44,54,11
"9681","IN","2011-07-13","Indiana",0,0,0,0,44,54,11
"9682","IN","2012-04-21","Indiana",35,0,65,0,44,54,11
"9683","IN","2012-07-28","Indiana",10.2,0,80.1,0,44,54,11
"9684","IN","2011-04-11","Indiana",0,0,0,0,44,54,11
"9685","IN","2011-08-23","Indiana",0,0,0,0,44,54,11
"9686","IN","2011-07-03","Indiana",0,0,0,0,44,54,11
"9687","IN","2011-07-05","Indiana",0,0,0,0,44,54,11
"9688","IN","2011-02-25","Indiana",0,0,0,0,44,54,11
"9689","IN","2011-12-25","Indiana",40,0,50.1,0,44,54,11
"9690","IN","2011-09-08","Indiana",0,0,0,0,44,54,11
"9691","IN","2012-02-05","Indiana",40,0,60,0,44,54,11
"9692","IN","2012-04-22","Indiana",35,0,65,0,44,54,11
"9693","IN","2011-09-26","Indiana",0,0,0,0,44,54,11
"9694","IN","2011-03-30","Indiana",0,0,0,0,44,54,11
"9695","IN","2011-09-22","Indiana",0,0,0,0,44,54,11
"9696","IN","2012-07-21","Indiana",12.5,0,90,0,44,54,11
"9697","IN","2011-05-20","Indiana",0,0,0,0,44,54,11
"9698","IN","2012-11-02","Indiana",6,15,91,1,44,54,11
"9699","IN","2012-07-15","Indiana",12.5,0,90,0,44,54,11
"9700","IN","2011-12-26","Indiana",40,0,50.1,0,44,54,11
"9701","IN","2012-09-09","Indiana",9.5,3,90,0,44,54,11
"9702","IN","2011-09-05","Indiana",0,0,0,0,44,54,11
"9703","IN","2012-09-06","Indiana",10,0,90,0,44,54,11
"9704","IN","2012-02-27","Indiana",35,0,60,0,44,54,11
"9705","IN","2011-05-24","Indiana",0,0,0,0,44,54,11
"9706","IN","2011-11-17","Indiana",40,0,50.1,0,44,54,11
"9707","IN","2011-05-21","Indiana",0,0,0,0,44,54,11
"9708","IN","2012-02-07","Indiana",28,10,60,0,44,54,11
"9709","IN","2012-09-07","Indiana",10,25,90,20,44,54,11
"9710","IN","2011-07-16","Indiana",0,0,0,0,44,54,11
"9711","IN","2011-10-12","Indiana",10,4,0,0,44,54,11
"9712","IN","2012-07-18","Indiana",12.5,0,90,0,44,54,11
"9713","IN","2012-02-11","Indiana",35,0,60,0,44,54,11
"9714","IN","2011-01-24","Indiana",0,0,0,0,44,54,11
"9715","IN","2011-04-17","Indiana",0,0,0,0,44,54,11
"9716","IN","2012-01-09","Indiana",40,0,60.1,0,44,54,11
"9717","IN","2011-11-02","Indiana",40,0,50.1,0,44,54,11
"9718","IN","2012-02-08","Indiana",28,0,60,0,44,54,11
"9719","IN","2012-02-25","Indiana",35,0,60,0,44,54,11
"9720","IN","2011-08-03","Indiana",0,0,0,0,44,54,11
"9721","IN","2011-02-23","Indiana",0,0,0,0,44,54,11
"9722","IN","2011-12-24","Indiana",40,0,50.1,0,44,54,11
"9723","IN","2012-08-18","Indiana",19,0,83,1,44,54,11
"9724","IN","2012-05-14","Indiana",35,0,65,0,44,54,11
"9725","IN","2011-03-29","Indiana",0,0,0,0,44,54,11
"9726","IN","2011-09-10","Indiana",0,0,0,0,44,54,11
"9727","IN","2011-08-21","Indiana",0,0,0,0,44,54,11
"9728","IN","2011-09-09","Indiana",0,0,0,0,44,54,11
"9729","IN","2011-07-18","Indiana",0,0,0,0,44,54,11
"9730","IN","2012-02-26","Indiana",35,0,60,0,44,54,11
"9731","IN","2012-10-31","Indiana",7.5,333,97,138,44,54,11
"9732","IN","2012-10-27","Indiana",3.5,7,92.8,0,44,54,11
"9733","IN","2012-07-29","Indiana",10.2,0,80.1,0,44,54,11
"9734","IN","2012-09-05","Indiana",10,0,90,1,44,54,11
"9735","IN","2011-09-04","Indiana",0,0,0,0,44,54,11
"9736","IN","2012-07-31","Indiana",10.2,0,80.1,0,44,54,11
"9737","IN","2011-04-15","Indiana",0,0,0,0,44,54,11
"9738","IN","2012-02-24","Indiana",35,0,60,0,44,54,11
"9739","IN","2011-07-20","Indiana",0,0,0,0,44,54,11
"9740","IN","2012-04-06","Indiana",35,0,60,0,44,54,11
"9741","IN","2011-04-03","Indiana",0,0,0,0,44,54,11
"9742","IN","2011-06-15","Indiana",0,0,0,0,44,54,11
"9743","IN","2011-04-14","Indiana",0,0,0,0,44,54,11
"9744","IN","2012-10-10","Indiana",10,4,90.1,44,44,54,11
"9745","IN","2011-07-04","Indiana",0,0,0,0,44,54,11
"9746","IN","2011-04-16","Indiana",0,0,0,0,44,54,11
"9747","IN","2011-12-27","Indiana",40,0,50.1,0,44,54,11
"9748","IN","2012-04-24","Indiana",35,0,65,0,44,54,11
"9749","IN","2012-10-30","Indiana",2.9,26,96.5,3,44,54,11
"9750","IN","2011-06-30","Indiana",0,0,0,0,44,54,11
"9751","IN","2012-05-07","Indiana",35,0,65,0,44,54,11
"9752","IN","2011-01-27","Indiana",0,0,0,0,44,54,11
"9753","IN","2012-02-28","Indiana",35,0,60,0,44,54,11
"9754","IN","2011-07-19","Indiana",0,0,0,0,44,54,11
"9755","IN","2011-04-30","Indiana",0,0,0,0,44,54,11
"9756","IN","2012-06-28","Indiana",15,0,90,0,44,54,11
"9757","IN","2011-05-03","Indiana",0,0,0,0,44,54,11
"9758","IN","2012-07-16","Indiana",12.5,0,90,0,44,54,11
"9759","IN","2011-04-13","Indiana",0,0,0,0,44,54,11
"9760","IN","2012-07-19","Indiana",12.5,0,90,0,44,54,11
"9761","IN","2012-02-04","Indiana",40,0,60,0,44,54,11
"9762","IN","2011-10-30","Indiana",10,0,0,0,44,54,11
"9763","IN","2011-04-01","Indiana",0,0,0,0,44,54,11
"9764","IN","2012-07-17","Indiana",12.5,0,90,0,44,54,11
"9765","IN","2011-06-28","Indiana",0,0,0,0,44,54,11
"9766","IN","2012-05-11","Indiana",35,0,65,0,44,54,11
"9767","IN","2012-09-04","Indiana",10,5,90,5,44,54,11
"9768","IN","2012-02-12","Indiana",35,0,60,0,44,54,11
"9769","IN","2012-08-19","Indiana",19,32,82.5,10,44,54,11
"9770","IN","2012-02-13","Indiana",35,0,60,0,44,54,11
"9771","IN","2011-05-23","Indiana",0,0,0,0,44,54,11
"9772","IN","2012-07-02","Indiana",15,4,90,0,44,54,11
"9773","IN","2012-04-26","Indiana",35,0,65,0,44,54,11
"9774","IN","2012-11-03","Indiana",2,136,96.5,1,44,54,11
"9775","IN","2011-05-02","Indiana",0,0,0,0,44,54,11
"9776","IN","2011-05-25","Indiana",0,0,0,0,44,54,11
"9777","IN","2012-05-13","Indiana",35,0,65,0,44,54,11
"9778","IN","2012-08-06","Indiana",10.2,0,80.1,0,44,54,11
"9779","IN","2012-08-03","Indiana",10.2,0,80.1,0,44,54,11
"9780","IN","2012-06-30","Indiana",15,0,90,0,44,54,11
"9781","IN","2011-04-02","Indiana",0,0,0,0,44,54,11
"9782","IN","2012-05-08","Indiana",35,0,65,0,44,54,11
"9783","IN","2011-06-27","Indiana",0,0,0,0,44,54,11
"9784","IN","2011-09-07","Indiana",0,0,0,0,44,54,11
"9785","IN","2012-07-20","Indiana",12.5,0,90,0,44,54,11
"9786","IN","2012-01-07","Indiana",40,0,60.1,0,44,54,11
"9787","IN","2011-07-01","Indiana",0,0,0,0,44,54,11
"9788","IN","2012-05-09","Indiana",35,0,65,0,44,54,11
"9789","IN","2012-02-29","Indiana",35,0,60,0,44,54,11
"9790","IN","2012-02-10","Indiana",35,0,60,0,44,54,11
"9791","IN","2012-06-29","Indiana",15,2,90,0,44,54,11
"9792","IN","2012-08-05","Indiana",10.2,0,80.1,0,44,54,11
"9793","IN","2012-11-01","Indiana",3,49,96.7,87,44,54,11
"9794","IN","2011-05-26","Indiana",0,0,0,0,44,54,11
"9795","IN","2012-05-12","Indiana",35,0,65,0,44,54,11
"9796","IN","2012-02-09","Indiana",35,10,60,0,44,54,11
"9797","IN","2011-07-02","Indiana",0,0,0,0,44,54,11
"9798","IN","2012-08-02","Indiana",10.2,0,80.1,0,44,54,11
"9799","IN","2012-03-01","Indiana",35,0,60,0,44,54,11
"9800","KS","2011-02-09","Kansas",0,0,0,0,38,60,6
"9801","KS","2011-06-04","Kansas",0,0,0,0,38,60,6
"9802","KS","2012-01-01","Kansas",0,0,0,0,38,60,6
"9803","KS","2011-11-28","Kansas",0,0,0,0,38,60,6
"9804","KS","2011-10-24","Kansas",0,0,0,0,38,60,6
"9805","KS","2012-06-11","Kansas",NA,0,NA,0,38,60,6
"9806","KS","2012-05-21","Kansas",NA,0,NA,0,38,60,6
"9807","KS","2011-09-16","Kansas",0,0,0,0,38,60,6
"9808","KS","2011-03-03","Kansas",0,0,0,0,38,60,6
"9809","KS","2011-12-02","Kansas",0,0,0,0,38,60,6
"9810","KS","2012-07-10","Kansas",NA,0,96.4,0,38,60,6
"9811","KS","2011-11-27","Kansas",0,0,0,0,38,60,6
"9812","KS","2012-04-29","Kansas",NA,0,NA,0,38,60,6
"9813","KS","2012-05-19","Kansas",NA,0,NA,0,38,60,6
"9814","KS","2011-02-04","Kansas",0,0,0,0,38,60,6
"9815","KS","2012-10-21","Kansas",NA,0,96.4,0,38,60,6
"9816","KS","2012-01-02","Kansas",0,0,0,0,38,60,6
"9817","KS","2011-02-10","Kansas",0,0,0,0,38,60,6
"9818","KS","2011-08-29","Kansas",0,0,0,0,38,60,6
"9819","KS","2011-09-20","Kansas",0,0,0,0,38,60,6
"9820","KS","2011-08-16","Kansas",0,0,0,0,38,60,6
"9821","KS","2011-03-20","Kansas",0,0,0,0,38,60,6
"9822","KS","2011-02-07","Kansas",0,0,0,0,38,60,6
"9823","KS","2011-10-20","Kansas",0,0,0,0,38,60,6
"9824","KS","2011-07-07","Kansas",0,0,0,0,38,60,6
"9825","KS","2012-10-19","Kansas",NA,0,96.4,0,38,60,6
"9826","KS","2012-11-05","Kansas",NA,0,96.4,0,38,60,6
"9827","KS","2012-02-20","Kansas",0,0,0,0,38,60,6
"9828","KS","2011-11-26","Kansas",0,0,0,0,38,60,6
"9829","KS","2011-08-12","Kansas",0,0,0,0,38,60,6
"9830","KS","2011-07-29","Kansas",0,0,0,0,38,60,6
"9831","KS","2012-03-13","Kansas",NA,0,NA,0,38,60,6
"9832","KS","2012-10-24","Kansas",NA,0,96.4,0,38,60,6
"9833","KS","2012-03-09","Kansas",NA,0,NA,0,38,60,6
"9834","KS","2012-11-06","Kansas",NA,0,96.4,0,38,60,6
"9835","KS","2012-04-11","Kansas",NA,0,NA,0,38,60,6
"9836","KS","2012-03-07","Kansas",NA,0,NA,0,38,60,6
"9837","KS","2011-10-21","Kansas",0,0,0,0,38,60,6
"9838","KS","2011-11-29","Kansas",0,0,0,0,38,60,6
"9839","KS","2011-09-17","Kansas",0,0,0,0,38,60,6
"9840","KS","2011-06-22","Kansas",0,0,0,0,38,60,6
"9841","KS","2011-11-06","Kansas",0,0,0,0,38,60,6
"9842","KS","2011-02-15","Kansas",0,0,0,0,38,60,6
"9843","KS","2011-06-21","Kansas",0,0,0,0,38,60,6
"9844","KS","2011-07-08","Kansas",0,0,0,0,38,60,6
"9845","KS","2012-05-20","Kansas",NA,0,NA,0,38,60,6
"9846","KS","2011-02-16","Kansas",0,0,0,0,38,60,6
"9847","KS","2011-12-01","Kansas",0,0,0,0,38,60,6
"9848","KS","2011-03-02","Kansas",0,0,0,0,38,60,6
"9849","KS","2012-01-03","Kansas",0,0,0,0,38,60,6
"9850","KS","2011-08-14","Kansas",0,0,0,0,38,60,6
"9851","KS","2011-12-30","Kansas",0,0,0,0,38,60,6
"9852","KS","2011-04-04","Kansas",0,0,0,0,38,60,6
"9853","KS","2012-03-11","Kansas",NA,0,NA,0,38,60,6
"9854","KS","2011-04-23","Kansas",0,0,0,0,38,60,6
"9855","KS","2012-08-12","Kansas",NA,0,96.4,0,38,60,6
"9856","KS","2011-09-01","Kansas",0,0,0,0,38,60,6
"9857","KS","2011-07-28","Kansas",0,0,0,0,38,60,6
"9858","KS","2011-04-06","Kansas",0,0,0,0,38,60,6
"9859","KS","2011-02-08","Kansas",0,0,0,0,38,60,6
"9860","KS","2011-03-06","Kansas",0,0,0,0,38,60,6
"9861","KS","2011-10-22","Kansas",0,0,0,0,38,60,6
"9862","KS","2011-06-20","Kansas",0,0,0,0,38,60,6
"9863","KS","2011-07-26","Kansas",0,0,0,0,38,60,6
"9864","KS","2011-08-30","Kansas",0,0,0,0,38,60,6
"9865","KS","2011-04-24","Kansas",0,0,0,0,38,60,6
"9866","KS","2011-12-19","Kansas",0,0,0,0,38,60,6
"9867","KS","2011-07-25","Kansas",0,0,0,0,38,60,6
"9868","KS","2012-08-13","Kansas",NA,0,96.4,0,38,60,6
"9869","KS","2012-02-03","Kansas",0,0,0,0,38,60,6
"9870","KS","2011-07-12","Kansas",0,0,0,0,38,60,6
"9871","KS","2011-03-07","Kansas",0,0,0,0,38,60,6
"9872","KS","2011-10-07","Kansas",0,0,0,0,38,60,6
"9873","KS","2011-02-14","Kansas",0,0,0,0,38,60,6
"9874","KS","2011-09-15","Kansas",0,0,0,0,38,60,6
"9875","KS","2011-10-06","Kansas",0,0,0,0,38,60,6
"9876","KS","2011-06-02","Kansas",0,0,0,0,38,60,6
"9877","KS","2011-07-23","Kansas",0,0,0,0,38,60,6
"9878","KS","2012-04-30","Kansas",NA,0,NA,0,38,60,6
"9879","KS","2011-06-05","Kansas",0,0,0,0,38,60,6
"9880","KS","2011-12-20","Kansas",0,0,0,0,38,60,6
"9881","KS","2011-03-21","Kansas",0,0,0,0,38,60,6
"9882","KS","2011-12-03","Kansas",0,0,0,0,38,60,6
"9883","KS","2012-03-10","Kansas",NA,0,NA,0,38,60,6
"9884","KS","2012-04-09","Kansas",NA,0,NA,0,38,60,6
"9885","KS","2012-10-23","Kansas",NA,0,96.4,0,38,60,6
"9886","KS","2011-04-22","Kansas",0,0,0,0,38,60,6
"9887","KS","2011-07-27","Kansas",0,0,0,0,38,60,6
"9888","KS","2011-07-10","Kansas",0,0,0,0,38,60,6
"9889","KS","2012-03-12","Kansas",NA,0,NA,0,38,60,6
"9890","KS","2012-10-22","Kansas",NA,0,96.4,0,38,60,6
"9891","KS","2011-04-08","Kansas",0,0,0,0,38,60,6
"9892","KS","2012-02-18","Kansas",0,0,0,0,38,60,6
"9893","KS","2011-11-04","Kansas",0,0,0,0,38,60,6
"9894","KS","2012-04-10","Kansas",NA,0,NA,0,38,60,6
"9895","KS","2011-11-09","Kansas",0,0,0,0,38,60,6
"9896","KS","2012-07-26","Kansas",NA,0,96.4,0,38,60,6
"9897","KS","2011-06-07","Kansas",0,0,0,0,38,60,6
"9898","KS","2011-10-23","Kansas",0,0,0,0,38,60,6
"9899","KS","2011-08-15","Kansas",0,0,0,0,38,60,6
"9900","KS","2011-07-11","Kansas",0,0,0,0,38,60,6
"9901","KS","2011-04-09","Kansas",0,0,0,0,38,60,6
"9902","KS","2011-11-30","Kansas",0,0,0,0,38,60,6
"9903","KS","2011-03-05","Kansas",0,0,0,0,38,60,6
"9904","KS","2011-03-19","Kansas",0,0,0,0,38,60,6
"9905","KS","2012-01-17","Kansas",0,0,0,0,38,60,6
"9906","KS","2011-09-02","Kansas",0,0,0,0,38,60,6
"9907","KS","2012-10-25","Kansas",NA,0,96.4,0,38,60,6
"9908","KS","2011-08-24","Kansas",0,0,0,0,38,60,6
"9909","KS","2011-11-23","Kansas",0,0,0,0,38,60,6
"9910","KS","2012-06-19","Kansas",NA,0,NA,0,38,60,6
"9911","KS","2011-04-20","Kansas",0,0,0,0,38,60,6
"9912","KS","2011-05-07","Kansas",0,0,0,0,38,60,6
"9913","KS","2012-04-16","Kansas",NA,0,NA,0,38,60,6
"9914","KS","2011-12-28","Kansas",0,0,0,0,38,60,6
"9915","KS","2011-11-22","Kansas",0,0,0,0,38,60,6
"9916","KS","2011-10-19","Kansas",0,0,0,0,38,60,6
"9917","KS","2011-11-07","Kansas",0,0,0,0,38,60,6
"9918","KS","2011-11-24","Kansas",0,0,0,0,38,60,6
"9919","KS","2011-10-25","Kansas",0,0,0,0,38,60,6
"9920","KS","2011-04-21","Kansas",0,0,0,0,38,60,6
"9921","KS","2011-03-04","Kansas",0,0,0,0,38,60,6
"9922","KS","2011-04-07","Kansas",0,0,0,0,38,60,6
"9923","KS","2012-02-17","Kansas",0,0,0,0,38,60,6
"9924","KS","2011-12-29","Kansas",0,0,0,0,38,60,6
"9925","KS","2011-02-28","Kansas",0,0,0,0,38,60,6
"9926","KS","2012-01-19","Kansas",0,0,0,0,38,60,6
"9927","KS","2011-06-06","Kansas",0,0,0,0,38,60,6
"9928","KS","2012-05-01","Kansas",NA,0,NA,0,38,60,6
"9929","KS","2011-09-18","Kansas",0,0,0,0,38,60,6
"9930","KS","2011-06-23","Kansas",0,0,0,0,38,60,6
"9931","KS","2011-08-31","Kansas",0,0,0,0,38,60,6
"9932","KS","2011-10-18","Kansas",0,0,0,0,38,60,6
"9933","KS","2011-09-14","Kansas",0,0,0,0,38,60,6
"9934","KS","2011-03-01","Kansas",0,0,0,0,38,60,6
"9935","KS","2012-01-16","Kansas",0,0,0,0,38,60,6
"9936","KS","2011-12-13","Kansas",0,0,0,0,38,60,6
"9937","KS","2012-05-02","Kansas",NA,0,NA,0,38,60,6
"9938","KS","2011-06-24","Kansas",0,0,0,0,38,60,6
"9939","KS","2011-09-19","Kansas",0,0,0,0,38,60,6
"9940","KS","2011-06-03","Kansas",0,0,0,0,38,60,6
"9941","KS","2011-07-24","Kansas",0,0,0,0,38,60,6
"9942","KS","2011-12-05","Kansas",0,0,0,0,38,60,6
"9943","KS","2011-02-17","Kansas",0,0,0,0,38,60,6
"9944","KS","2011-04-05","Kansas",0,0,0,0,38,60,6
"9945","KS","2011-12-27","Kansas",0,0,0,0,38,60,6
"9946","KS","2011-06-25","Kansas",0,0,0,0,38,60,6
"9947","KS","2011-06-08","Kansas",0,0,0,0,38,60,6
"9948","KS","2011-04-28","Kansas",0,0,0,0,38,60,6
"9949","KS","2011-09-06","Kansas",0,0,0,0,38,60,6
"9950","KS","2011-12-23","Kansas",0,0,0,0,38,60,6
"9951","KS","2012-04-03","Kansas",NA,0,NA,0,38,60,6
"9952","KS","2011-12-06","Kansas",0,0,0,0,38,60,6
"9953","KS","2012-08-09","Kansas",NA,0,96.4,0,38,60,6
"9954","KS","2012-04-12","Kansas",NA,0,NA,0,38,60,6
"9955","KS","2011-09-11","Kansas",0,0,0,0,38,60,6
"9956","KS","2012-01-18","Kansas",0,0,0,0,38,60,6
"9957","KS","2011-06-26","Kansas",0,0,0,0,38,60,6
"9958","KS","2011-11-11","Kansas",0,0,0,0,38,60,6
"9959","KS","2011-08-13","Kansas",0,0,0,0,38,60,6
"9960","KS","2011-07-13","Kansas",0,0,0,0,38,60,6
"9961","KS","2011-07-09","Kansas",0,0,0,0,38,60,6
"9962","KS","2011-02-05","Kansas",0,0,0,0,38,60,6
"9963","KS","2011-10-08","Kansas",0,0,0,0,38,60,6
"9964","KS","2012-04-13","Kansas",NA,0,NA,0,38,60,6
"9965","KS","2011-07-22","Kansas",0,0,0,0,38,60,6
"9966","KS","2012-11-04","Kansas",NA,0,96.4,0,38,60,6
"9967","KS","2012-07-25","Kansas",NA,0,96.4,0,38,60,6
"9968","KS","2011-11-25","Kansas",0,0,0,0,38,60,6
"9969","KS","2011-02-11","Kansas",0,0,0,0,38,60,6
"9970","KS","2011-12-21","Kansas",0,0,0,0,38,60,6
"9971","KS","2012-10-27","Kansas",NA,0,96.4,0,38,60,6
"9972","KS","2012-08-11","Kansas",NA,0,96.4,0,38,60,6
"9973","KS","2011-12-04","Kansas",0,0,0,0,38,60,6
"9974","KS","2012-04-14","Kansas",NA,0,NA,0,38,60,6
"9975","KS","2011-03-18","Kansas",0,0,0,0,38,60,6
"9976","KS","2012-07-09","Kansas",NA,0,96.4,0,38,60,6
"9977","KS","2011-07-15","Kansas",0,0,0,0,38,60,6
"9978","KS","2012-06-22","Kansas",NA,0,92,1,38,60,6
"9979","KS","2012-10-20","Kansas",NA,0,96.4,0,38,60,6
"9980","KS","2011-12-22","Kansas",0,0,0,0,38,60,6
"9981","KS","2012-09-15","Kansas",NA,0,96.4,0,38,60,6
"9982","KS","2012-02-19","Kansas",0,0,0,0,38,60,6
"9983","KS","2011-08-11","Kansas",0,0,0,0,38,60,6
"9984","KS","2012-04-15","Kansas",NA,0,NA,0,38,60,6
"9985","KS","2011-02-13","Kansas",0,0,0,0,38,60,6
"9986","KS","2011-08-28","Kansas",0,0,0,0,38,60,6
"9987","KS","2011-07-16","Kansas",0,0,0,0,38,60,6
"9988","KS","2011-10-02","Kansas",0,0,0,0,38,60,6
"9989","KS","2011-11-10","Kansas",0,0,0,0,38,60,6
"9990","KS","2012-05-03","Kansas",NA,0,NA,0,38,60,6
"9991","KS","2012-09-16","Kansas",NA,0,96.4,0,38,60,6
"9992","KS","2011-04-10","Kansas",0,0,0,0,38,60,6
"9993","KS","2011-02-18","Kansas",0,0,0,0,38,60,6
"9994","KS","2012-03-04","Kansas",NA,0,NA,0,38,60,6
"9995","KS","2012-08-26","Kansas",NA,0,96.4,0,38,60,6
"9996","KS","2012-07-11","Kansas",NA,0,96.4,0,38,60,6
"9997","KS","2011-12-15","Kansas",0,0,0,0,38,60,6
"9998","KS","2011-08-25","Kansas",0,0,0,0,38,60,6
"9999","KS","2011-09-03","Kansas",0,0,0,0,38,60,6
"10000","KS","2012-06-20","Kansas",NA,0,NA,0,38,60,6
"10001","KS","2012-10-26","Kansas",NA,0,96.4,0,38,60,6
"10002","KS","2011-12-07","Kansas",0,0,0,0,38,60,6
"10003","KS","2012-08-10","Kansas",NA,0,96.4,0,38,60,6
"10004","KS","2011-10-17","Kansas",0,0,0,0,38,60,6
"10005","KS","2012-08-27","Kansas",NA,0,96.4,0,38,60,6
"10006","KS","2012-05-22","Kansas",NA,0,NA,0,38,60,6
"10007","KS","2011-11-08","Kansas",0,0,0,0,38,60,6
"10008","KS","2011-06-27","Kansas",0,0,0,0,38,60,6
"10009","KS","2012-05-18","Kansas",NA,0,NA,0,38,60,6
"10010","KS","2011-05-09","Kansas",0,0,0,0,38,60,6
"10011","KS","2012-02-01","Kansas",0,0,0,0,38,60,6
"10012","KS","2011-02-06","Kansas",0,0,0,0,38,60,6
"10013","KS","2011-08-18","Kansas",0,0,0,0,38,60,6
"10014","KS","2011-05-05","Kansas",0,0,0,0,38,60,6
"10015","KS","2012-09-10","Kansas",NA,0,96.4,0,38,60,6
"10016","KS","2011-01-28","Kansas",0,0,0,0,38,60,6
"10017","KS","2011-10-01","Kansas",0,0,0,0,38,60,6
"10018","KS","2011-04-27","Kansas",0,0,0,0,38,60,6
"10019","KS","2011-02-12","Kansas",0,0,0,0,38,60,6
"10020","KS","2012-02-02","Kansas",0,0,0,0,38,60,6
"10021","KS","2012-04-28","Kansas",NA,0,NA,0,38,60,6
"10022","KS","2012-03-08","Kansas",NA,0,NA,0,38,60,6
"10023","KS","2011-10-10","Kansas",0,0,0,0,38,60,6
"10024","KS","2012-08-08","Kansas",NA,0,96.4,0,38,60,6
"10025","KS","2012-02-15","Kansas",0,0,0,0,38,60,6
"10026","KS","2011-09-10","Kansas",0,0,0,0,38,60,6
"10027","KS","2011-12-14","Kansas",0,0,0,0,38,60,6
"10028","KS","2012-04-07","Kansas",NA,0,NA,0,38,60,6
"10029","KS","2012-11-02","Kansas",NA,0,96.4,0,38,60,6
"10030","KS","2011-09-28","Kansas",0,0,0,0,38,60,6
"10031","KS","2012-07-06","Kansas",NA,0,92,0,38,60,6
"10032","KS","2012-09-29","Kansas",NA,0,96.4,0,38,60,6
"10033","KS","2012-09-12","Kansas",NA,0,96.4,0,38,60,6
"10034","KS","2011-03-24","Kansas",0,0,0,0,38,60,6
"10035","KS","2012-09-21","Kansas",NA,0,96.4,0,38,60,6
"10036","KS","2011-04-02","Kansas",0,0,0,0,38,60,6
"10037","KS","2012-04-08","Kansas",NA,0,NA,0,38,60,6
"10038","KS","2011-07-17","Kansas",0,0,0,0,38,60,6
"10039","KS","2011-12-11","Kansas",0,0,0,0,38,60,6
"10040","KS","2011-04-25","Kansas",0,0,0,0,38,60,6
"10041","KS","2011-05-08","Kansas",0,0,0,0,38,60,6
"10042","KS","2011-04-11","Kansas",0,0,0,0,38,60,6
"10043","KS","2011-08-17","Kansas",0,0,0,0,38,60,6
"10044","KS","2012-01-31","Kansas",0,0,0,0,38,60,6
"10045","KS","2011-05-04","Kansas",0,0,0,0,38,60,6
"10046","KS","2011-04-03","Kansas",0,0,0,0,38,60,6
"10047","KS","2011-12-16","Kansas",0,0,0,0,38,60,6
"10048","KS","2011-08-26","Kansas",0,0,0,0,38,60,6
"10049","KS","2011-12-12","Kansas",0,0,0,0,38,60,6
"10050","KS","2012-06-21","Kansas",NA,0,NA,0,38,60,6
"10051","KS","2012-04-05","Kansas",NA,0,NA,0,38,60,6
"10052","KS","2011-12-08","Kansas",0,0,0,0,38,60,6
"10053","KS","2012-09-14","Kansas",NA,0,96.4,0,38,60,6
"10054","KS","2011-11-21","Kansas",0,0,0,0,38,60,6
"10055","KS","2011-03-22","Kansas",0,0,0,0,38,60,6
"10056","KS","2012-05-23","Kansas",NA,0,NA,0,38,60,6
"10057","KS","2011-06-28","Kansas",0,0,0,0,38,60,6
"10058","KS","2011-11-13","Kansas",0,0,0,0,38,60,6
"10059","KS","2011-09-05","Kansas",0,0,0,0,38,60,6
"10060","KS","2011-11-05","Kansas",0,0,0,0,38,60,6
"10061","KS","2012-10-28","Kansas",NA,0,96.4,0,38,60,6
"10062","KS","2011-09-23","Kansas",0,0,0,0,38,60,6
"10063","KS","2011-04-19","Kansas",0,0,0,0,38,60,6
"10064","KS","2012-06-01","Kansas",NA,0,NA,0,38,60,6
"10065","KS","2011-03-23","Kansas",0,0,0,0,38,60,6
"10066","KS","2011-02-03","Kansas",0,0,0,0,38,60,6
"10067","KS","2011-06-29","Kansas",0,0,0,0,38,60,6
"10068","KS","2011-11-14","Kansas",0,0,0,0,38,60,6
"10069","KS","2012-07-14","Kansas",NA,0,96.4,0,38,60,6
"10070","KS","2012-07-31","Kansas",NA,0,96.4,0,38,60,6
"10071","KS","2012-10-29","Kansas",NA,0,96.4,0,38,60,6
"10072","KS","2011-09-24","Kansas",0,0,0,0,38,60,6
"10073","KS","2011-10-11","Kansas",0,0,0,0,38,60,6
