"day","statename","PriceD","VolumeD","PriceR","VolumeR","state"
"2007-05-10","Colorado",30,0,69,0,"CO"
"2007-05-10","Connecticut",85,0,15,0,"CT"
"2007-05-10","Delaware",85,0,15,0,"DE"
"2007-05-10","District of Columbia",95,0,5,0,"DC"
"2007-05-10","Florida",41.5,0,60,0,"FL"
"2007-05-10","Georgia",15,0,85,0,"GA"
"2007-05-10","Hawaii",91,0,10,0,"HI"
"2007-05-10","Idaho",5,0,95,0,"ID"
"2007-05-10","Illinois",78,0,22.5,0,"IL"
"2007-05-10","Indiana",22.5,0,75,0,"IN"
"2007-05-10","Iowa",45,0,55,0,"IA"
"2007-05-10","Kansas",24.5,0,77.5,0,"KS"
"2007-05-10","Kentucky",20,2,80,2,"KY"
"2007-05-10","Louisiana",24.5,0,75.5,0,"LA"
"2007-05-10","Maine",70,0,29,0,"ME"
"2007-05-10","Maryland",90,0,10,0,"MD"
"2007-05-10","Massachusetts",95,0,5,0,"MA"
"2007-05-10","Michigan",80,0,20,0,"MI"
"2007-05-10","Minnesota",70,0,26.5,0,"MN"
"2007-05-10","Mississippi",10,0,90,0,"MS"
"2007-05-10","Missouri",55,0,45,0,"MO"
"2007-05-10","Montana",12.5,0,87.5,0,"MT"
"2007-05-10","Nebraska",8,0,90,0,"NE"
"2007-05-10","Nevada",50,0,50,0,"NV"
"2007-05-10","New Hampshire",65,0,35,0,"NH"
"2007-05-10","New Jersey",82,0,16.5,0,"NJ"
"2007-05-10","New Mexico",45.5,0,54,0,"NM"
"2007-05-10","New York",89.5,0,10.5,0,"NY"
"2007-05-10","North Carolina",15,0,84.5,0,"NC"
"2007-05-10","North Dakota",10,0,90,0,"ND"
"2007-05-10","Ohio",50.5,0,50,0,"OH"
"2007-05-10","Oklahoma",10,0,90,0,"OK"
"2007-05-10","Oregon",77.5,0,23,0,"OR"
"2007-05-10","Pennsylvania",77,0,23,0,"PA"
"2007-05-10","Rhode Island",90,0,7.5,0,"RI"
"2007-05-10","South Carolina",10,0,90,0,"SC"
"2007-05-10","South Dakota",15,0,85,0,"SD"
"2007-05-10","Tennessee",28,0,72,0,"TN"
"2007-05-10","Texas",12.5,0,87.5,0,"TX"
"2007-05-10","Utah",7.5,0,92,0,"UT"
"2007-05-10","Vermont",87.5,0,15,0,"VT"
"2007-05-10","Virginia",25,0,75.5,0,"VA"
"2007-05-10","Washington",75,0,25,0,"WA"
"2007-05-10","West Virginia",35,0,65,0,"WV"
"2007-05-10","Wisconsin",70,0,30,0,"WI"
"2007-05-10","Wyoming",7.5,0,92,0,"WY"
"2007-05-11","Alabama",6,0,92,0,"AL"
"2007-05-11","Alaska",10,0,90,0,"AK"
"2007-05-11","Arizona",25,0,75,0,"AZ"
"2007-05-11","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-11","California",87.5,0,12.5,0,"CA"
"2007-05-11","Colorado",30,0,69,0,"CO"
"2007-05-11","Connecticut",85,0,15,0,"CT"
"2007-05-11","Delaware",85,0,15,0,"DE"
"2007-05-11","District of Columbia",95,0,5,0,"DC"
"2007-05-11","Florida",41.5,0,60,0,"FL"
"2007-05-11","Georgia",15,0,85,0,"GA"
"2007-05-11","Hawaii",91,0,10,0,"HI"
"2007-05-11","Idaho",5,0,95,0,"ID"
"2007-05-11","Illinois",78,0,22.5,0,"IL"
"2007-05-11","Indiana",22.5,0,75,0,"IN"
"2007-05-11","Iowa",45,0,55,0,"IA"
"2007-05-11","Kansas",24.5,0,77.5,0,"KS"
"2007-05-11","Kentucky",20,0,80,0,"KY"
"2007-05-11","Louisiana",20,25,75.5,0,"LA"
"2007-05-11","Maine",70,0,29,0,"ME"
"2007-05-11","Maryland",90,0,10,0,"MD"
"2007-05-11","Massachusetts",95,0,5,0,"MA"
"2007-05-11","Michigan",80,0,20,0,"MI"
"2007-05-11","Minnesota",70,0,26.5,0,"MN"
"2007-05-11","Mississippi",10,0,90,0,"MS"
"2007-05-11","Missouri",55,0,45,0,"MO"
"2007-05-11","Montana",12.5,0,87.5,0,"MT"
"2007-05-11","Nebraska",8,0,90,0,"NE"
"2007-05-11","Nevada",50,0,50,0,"NV"
"2007-05-11","New Hampshire",65,0,35,0,"NH"
"2007-05-11","New Jersey",82,0,16.5,0,"NJ"
"2007-05-11","New Mexico",45.5,0,54,0,"NM"
"2007-05-11","New York",89.5,0,10.5,0,"NY"
"2007-05-11","North Carolina",15,0,84.5,0,"NC"
"2007-05-11","North Dakota",10,0,90,0,"ND"
"2007-05-11","Ohio",50.5,0,50,0,"OH"
"2007-05-11","Oklahoma",10,0,90,0,"OK"
"2007-05-11","Oregon",77.5,0,23,0,"OR"
"2007-05-11","Pennsylvania",77,0,23,0,"PA"
"2007-05-11","Rhode Island",90,0,7.5,0,"RI"
"2007-05-11","South Carolina",10,0,90,0,"SC"
"2007-05-11","South Dakota",15,0,85,0,"SD"
"2007-05-11","Tennessee",28,0,72,0,"TN"
"2007-05-11","Texas",12.5,0,87.5,0,"TX"
"2007-05-11","Utah",7.5,0,92,0,"UT"
"2007-05-11","Vermont",87.5,0,15,0,"VT"
"2007-05-11","Virginia",25,0,75.5,0,"VA"
"2007-05-11","Washington",75,0,25,0,"WA"
"2007-05-11","West Virginia",35,0,65,0,"WV"
"2007-05-11","Wisconsin",70,0,30,0,"WI"
"2007-05-11","Wyoming",7.5,0,92,0,"WY"
"2007-05-12","Alabama",6,0,0,0,"AL"
"2007-05-12","Alaska",0,0,90,0,"AK"
"2007-05-12","Arizona",25,0,75,0,"AZ"
"2007-05-12","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-12","California",87.5,0,12.5,0,"CA"
"2007-05-12","Colorado",30,0,69,0,"CO"
"2007-05-12","Connecticut",85,0,15,0,"CT"
"2007-05-12","Delaware",85,0,0,0,"DE"
"2007-05-12","District of Columbia",0,0,0,0,"DC"
"2007-05-12","Florida",41.5,0,0,0,"FL"
"2007-05-12","Georgia",0,0,85,0,"GA"
"2007-05-12","Hawaii",91,0,10,0,"HI"
"2007-05-12","Idaho",0,0,0,0,"ID"
"2007-05-12","Illinois",78,0,22.5,0,"IL"
"2007-05-12","Indiana",22.5,0,75,0,"IN"
"2007-05-12","Iowa",45,0,55,0,"IA"
"2007-05-12","Kansas",24.5,0,77.5,0,"KS"
"2007-05-12","Kentucky",20,0,80,0,"KY"
"2007-05-12","Louisiana",20,25,75.5,0,"LA"
"2007-05-12","Maine",70,0,29,0,"ME"
"2007-05-12","Maryland",90,0,10,0,"MD"
"2007-05-12","Massachusetts",0,0,0,0,"MA"
"2007-05-12","Michigan",80,0,0,0,"MI"
"2007-05-12","Minnesota",0,0,26.5,0,"MN"
"2007-05-12","Mississippi",0,0,0,0,"MS"
"2007-05-12","Missouri",55,0,45,0,"MO"
"2007-05-12","Montana",12.5,0,0,0,"MT"
"2007-05-12","Nebraska",8,0,90,0,"NE"
"2007-05-12","Nevada",50,0,50,0,"NV"
"2007-05-12","New Hampshire",0,0,35,0,"NH"
"2007-05-12","New Jersey",82,0,16.5,0,"NJ"
"2007-05-12","New Mexico",41,0,56.5,0,"NM"
"2007-05-12","New York",89.5,0,10.5,0,"NY"
"2007-05-12","North Carolina",0,0,84.5,0,"NC"
"2007-05-12","North Dakota",0,0,0,0,"ND"
"2007-05-12","Ohio",50.5,0,50,0,"OH"
"2007-05-12","Oklahoma",10,0,90,0,"OK"
"2007-05-12","Oregon",77.5,0,23,0,"OR"
"2007-05-12","Pennsylvania",77,0,23,0,"PA"
"2007-05-12","Rhode Island",0,0,7.5,0,"RI"
"2007-05-12","South Carolina",10,0,0,0,"SC"
"2007-05-12","South Dakota",15,0,85,0,"SD"
"2007-05-12","Tennessee",28,0,72,0,"TN"
"2007-05-12","Texas",0,0,87.5,0,"TX"
"2007-05-12","Utah",0,0,0,0,"UT"
"2007-05-12","Vermont",87.5,0,15,0,"VT"
"2007-05-12","Virginia",25,0,75.5,0,"VA"
"2007-05-12","Washington",0,0,25,0,"WA"
"2007-05-12","West Virginia",35,0,0,0,"WV"
"2007-05-12","Wisconsin",70,0,0,0,"WI"
"2007-05-12","Wyoming",7.5,0,0,0,"WY"
"2007-05-13","Alabama",6,0,0,0,"AL"
"2007-05-13","Alaska",8.5,0,90,0,"AK"
"2007-05-13","Arizona",25,0,75,0,"AZ"
"2007-05-13","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-13","California",87.5,0,12.5,0,"CA"
"2007-05-13","Colorado",30,0,69,0,"CO"
"2007-05-13","Connecticut",85,0,15,0,"CT"
"2007-05-13","Delaware",85,0,14.4,0,"DE"
"2007-05-13","District of Columbia",0,0,0,0,"DC"
"2007-05-13","Florida",41.5,0,60,0,"FL"
"2007-05-13","Georgia",14,0,85,0,"GA"
"2007-05-13","Hawaii",91,0,10,0,"HI"
"2007-05-13","Idaho",0,0,0,0,"ID"
"2007-05-13","Illinois",78,0,22.5,0,"IL"
"2007-05-13","Indiana",22.5,0,75,0,"IN"
"2007-05-13","Iowa",45,0,55,0,"IA"
"2007-05-13","Kansas",24.5,0,77.5,0,"KS"
"2007-05-13","Kentucky",20,0,80,0,"KY"
"2007-05-13","Louisiana",20,30,75.5,0,"LA"
"2007-05-13","Maine",70,0,29,0,"ME"
"2007-05-13","Maryland",90,0,10,0,"MD"
"2007-05-13","Massachusetts",0,0,0,0,"MA"
"2007-05-13","Michigan",80,0,18,0,"MI"
"2007-05-13","Minnesota",68,0,26.5,0,"MN"
"2007-05-13","Mississippi",8,0,90,0,"MS"
"2007-05-13","Missouri",55,0,45,0,"MO"
"2007-05-13","Montana",12.5,0,88,0,"MT"
"2007-05-13","Nebraska",8,0,90,0,"NE"
"2007-05-13","Nevada",50,0,50,0,"NV"
"2007-05-13","New Hampshire",64,0,35,0,"NH"
"2007-05-13","New Jersey",82,0,16.5,0,"NJ"
"2007-05-13","New Mexico",41,0,56.5,0,"NM"
"2007-05-13","New York",89.5,0,10.5,0,"NY"
"2007-05-13","North Carolina",14.5,0,84.5,0,"NC"
"2007-05-13","North Dakota",8,0,90,0,"ND"
"2007-05-13","Ohio",50.5,0,50,0,"OH"
"2007-05-13","Oklahoma",10,0,90,0,"OK"
"2007-05-13","Oregon",77.5,0,23,0,"OR"
"2007-05-13","Pennsylvania",77,0,23,0,"PA"
"2007-05-13","Rhode Island",88,0,7.5,0,"RI"
"2007-05-13","South Carolina",10,0,88,0,"SC"
"2007-05-13","South Dakota",15,0,85,0,"SD"
"2007-05-13","Tennessee",28,0,72,0,"TN"
"2007-05-13","Texas",8,0,87.5,0,"TX"
"2007-05-13","Utah",8,0,0,0,"UT"
"2007-05-13","Vermont",87.5,0,15,0,"VT"
"2007-05-13","Virginia",25,0,75.5,0,"VA"
"2007-05-13","Washington",74,0,25,0,"WA"
"2007-05-13","West Virginia",35,0,64,0,"WV"
"2007-05-13","Wisconsin",70,0,28,0,"WI"
"2007-05-13","Wyoming",7.5,0,0,0,"WY"
"2007-05-14","Alabama",6,0,0,0,"AL"
"2007-05-14","Alaska",8.5,0,90,0,"AK"
"2007-05-14","Arizona",25,0,75,0,"AZ"
"2007-05-14","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-14","California",87.5,0,12.5,0,"CA"
"2007-05-14","Colorado",30,0,69,0,"CO"
"2007-05-14","Connecticut",85,0,15,0,"CT"
"2007-05-14","Delaware",85,0,14.4,0,"DE"
"2007-05-14","District of Columbia",0,0,0,0,"DC"
"2007-05-14","Florida",41.5,0,60,0,"FL"
"2007-05-14","Georgia",14,0,85,0,"GA"
"2007-05-14","Hawaii",91,0,10,0,"HI"
"2007-05-14","Idaho",0,0,0,0,"ID"
"2007-05-14","Illinois",78,0,22.5,0,"IL"
"2007-05-14","Indiana",22.5,0,75,0,"IN"
"2007-05-14","Iowa",45,3,55,0,"IA"
"2007-05-14","Kansas",24.5,0,77.5,0,"KS"
"2007-05-14","Kentucky",20,0,80,0,"KY"
"2007-05-14","Louisiana",20,20,75.5,0,"LA"
"2007-05-14","Maine",70,10,29,0,"ME"
"2007-05-14","Maryland",90,0,10,0,"MD"
"2007-05-14","Massachusetts",0,0,0,0,"MA"
"2007-05-14","Michigan",80,0,18,0,"MI"
"2007-05-14","Minnesota",68,0,26.5,0,"MN"
"2007-05-14","Mississippi",8,0,90,0,"MS"
"2007-05-14","Missouri",55,0,45,0,"MO"
"2007-05-14","Montana",12.5,0,88,0,"MT"
"2007-05-14","Nebraska",8,0,90,0,"NE"
"2007-05-14","Nevada",50,0,50,0,"NV"
"2007-05-14","New Hampshire",64,0,35,0,"NH"
"2007-05-14","New Jersey",82,0,16.5,0,"NJ"
"2007-05-14","New Mexico",41,0,56.5,10,"NM"
"2007-05-14","New York",89.5,0,10.5,0,"NY"
"2007-05-14","North Carolina",14.5,0,84.5,0,"NC"
"2007-05-14","North Dakota",8,0,90,0,"ND"
"2007-05-14","Ohio",50.5,0,50,0,"OH"
"2007-05-14","Oklahoma",10,0,90,0,"OK"
"2007-05-14","Oregon",77.5,0,23,0,"OR"
"2007-05-14","Pennsylvania",77,0,23,0,"PA"
"2007-05-14","Rhode Island",88,0,7.5,0,"RI"
"2007-05-14","South Carolina",10,0,88,0,"SC"
"2007-05-14","South Dakota",15,0,85,0,"SD"
"2007-05-14","Tennessee",28,0,72,73,"TN"
"2007-05-14","Texas",8,0,87.5,0,"TX"
"2007-05-14","Utah",8,0,0,0,"UT"
"2007-05-14","Vermont",87.5,0,15,0,"VT"
"2007-05-14","Virginia",25,0,75.5,0,"VA"
"2007-05-14","Washington",74,0,25,0,"WA"
"2007-05-14","West Virginia",35,0,64,0,"WV"
"2007-05-14","Wisconsin",70,0,28,0,"WI"
"2007-05-14","Wyoming",7.5,0,0,0,"WY"
"2007-05-15","Alabama",6,0,0,0,"AL"
"2007-05-15","Alaska",8.5,0,90,0,"AK"
"2007-05-15","Arizona",25,0,75,0,"AZ"
"2007-05-15","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-15","California",87.5,0,12.5,0,"CA"
"2007-05-15","Colorado",30,0,69,0,"CO"
"2007-05-15","Connecticut",85,0,15,0,"CT"
"2007-05-15","Delaware",85,0,14.4,0,"DE"
"2007-05-15","District of Columbia",0,0,0,0,"DC"
"2007-05-15","Florida",41.5,0,60,0,"FL"
"2007-05-15","Georgia",14,0,85,0,"GA"
"2007-05-15","Hawaii",91,0,10,0,"HI"
"2007-05-15","Idaho",0,0,0,0,"ID"
"2007-05-15","Illinois",78,0,22.5,0,"IL"
"2007-05-15","Indiana",22.5,0,75,0,"IN"
"2007-05-15","Iowa",45,0,55,0,"IA"
"2007-05-15","Kansas",24.5,0,77.5,0,"KS"
"2007-05-15","Kentucky",20,0,80,0,"KY"
"2007-05-15","Louisiana",20,0,75.5,0,"LA"
"2007-05-15","Maine",70,0,29,0,"ME"
"2007-05-15","Maryland",90,0,10,0,"MD"
"2007-05-15","Massachusetts",0,0,0,0,"MA"
"2007-05-15","Michigan",80,0,18,0,"MI"
"2007-05-15","Minnesota",68,0,26.5,0,"MN"
"2007-05-15","Mississippi",8,0,90,0,"MS"
"2007-05-15","Missouri",55,0,45,0,"MO"
"2007-05-15","Montana",12.5,0,88,0,"MT"
"2007-05-15","Nebraska",8,0,90,0,"NE"
"2007-05-15","Nevada",50,0,50,0,"NV"
"2007-05-15","New Hampshire",64,0,35,0,"NH"
"2007-05-15","New Jersey",82,0,16.5,0,"NJ"
"2007-05-15","New Mexico",41,0,56.5,10,"NM"
"2007-05-15","New York",89.5,0,10.5,0,"NY"
"2007-05-15","North Carolina",14.5,0,84.5,0,"NC"
"2007-05-15","North Dakota",8,0,90,0,"ND"
"2007-05-15","Ohio",50.5,0,50,0,"OH"
"2007-05-15","Oklahoma",10,0,90,0,"OK"
"2007-05-15","Oregon",77.5,0,23,0,"OR"
"2007-05-15","Pennsylvania",77,0,23,0,"PA"
"2007-05-15","Rhode Island",88,0,7.5,0,"RI"
"2007-05-15","South Carolina",10,0,88,0,"SC"
"2007-05-15","South Dakota",15,0,85,0,"SD"
"2007-05-15","Tennessee",28,0,72,0,"TN"
"2007-05-15","Texas",8,0,87.5,0,"TX"
"2007-05-15","Utah",8,0,0,0,"UT"
"2007-05-15","Vermont",87.5,0,15,0,"VT"
"2007-05-15","Virginia",25,0,75.5,0,"VA"
"2007-05-15","Washington",74,0,25,0,"WA"
"2007-05-15","West Virginia",35,0,64,0,"WV"
"2007-05-15","Wisconsin",70,0,28,0,"WI"
"2007-05-15","Wyoming",7.5,0,0,0,"WY"
"2007-05-16","Alabama",6,0,95,0,"AL"
"2007-05-16","Alaska",8.5,0,90,0,"AK"
"2007-05-16","Arizona",25,0,75,0,"AZ"
"2007-05-16","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-16","California",87.5,0,12.5,0,"CA"
"2007-05-16","Colorado",30,0,69,0,"CO"
"2007-05-16","Connecticut",85,0,15,0,"CT"
"2007-05-16","Delaware",85,0,14.4,0,"DE"
"2007-05-16","District of Columbia",96,0,3,0,"DC"
"2007-05-16","Florida",41.5,0,60,0,"FL"
"2007-05-16","Georgia",14,0,85,0,"GA"
"2007-05-16","Hawaii",91,0,10,0,"HI"
"2007-05-16","Idaho",5,0,95,0,"ID"
"2007-05-16","Illinois",78,10,20,10,"IL"
"2007-05-16","Indiana",22.5,0,75,0,"IN"
"2007-05-16","Iowa",45,0,55,0,"IA"
"2007-05-16","Kansas",24.5,0,77.5,0,"KS"
"2007-05-16","Kentucky",20,0,80,0,"KY"
"2007-05-16","Louisiana",20,0,75.5,0,"LA"
"2007-05-16","Maine",70,0,29,0,"ME"
"2007-05-16","Maryland",90,0,10,0,"MD"
"2007-05-16","Massachusetts",95,0,3,0,"MA"
"2007-05-16","Michigan",80,0,18,0,"MI"
"2007-05-16","Minnesota",68,0,26.5,0,"MN"
"2007-05-16","Mississippi",8,0,90,0,"MS"
"2007-05-16","Missouri",55,0,45,0,"MO"
"2007-05-16","Montana",12.5,0,88,0,"MT"
"2007-05-16","Nebraska",8,0,90,0,"NE"
"2007-05-16","Nevada",50,0,50,0,"NV"
"2007-05-16","New Hampshire",64,0,35,0,"NH"
"2007-05-16","New Jersey",82,0,16.5,0,"NJ"
"2007-05-16","New Mexico",41,0,56.5,0,"NM"
"2007-05-16","New York",89.5,0,10.5,0,"NY"
"2007-05-16","North Carolina",14.5,0,84.5,0,"NC"
"2007-05-16","North Dakota",8,0,90,0,"ND"
"2007-05-16","Ohio",50.5,0,50,0,"OH"
"2007-05-16","Oklahoma",10,0,90,0,"OK"
"2007-05-16","Oregon",77.5,0,23,0,"OR"
"2007-05-16","Pennsylvania",77,0,23,0,"PA"
"2007-05-16","Rhode Island",88,0,7.5,0,"RI"
"2007-05-16","South Carolina",10,0,88,0,"SC"
"2007-05-16","South Dakota",15,0,85,0,"SD"
"2007-05-16","Tennessee",28,0,72,0,"TN"
"2007-05-16","Texas",8,0,87.5,0,"TX"
"2007-05-16","Utah",8,0,95,0,"UT"
"2007-05-16","Vermont",87.5,0,15,0,"VT"
"2007-05-16","Virginia",25,0,75.5,0,"VA"
"2007-05-16","Washington",74,0,25,0,"WA"
"2007-05-16","West Virginia",35,0,64,0,"WV"
"2007-05-16","Wisconsin",70,0,28,0,"WI"
"2007-05-16","Wyoming",7.5,0,95,0,"WY"
"2007-05-17","Alabama",6,0,95,0,"AL"
"2007-05-17","Alaska",8.5,0,90,0,"AK"
"2007-05-17","Arizona",25,0,75,0,"AZ"
"2007-05-17","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-17","California",87.5,0,12.5,0,"CA"
"2007-05-17","Colorado",30,0,69,0,"CO"
"2007-05-17","Connecticut",85,0,15,0,"CT"
"2007-05-17","Delaware",85,0,14.4,0,"DE"
"2007-05-17","District of Columbia",96,0,3,0,"DC"
"2007-05-17","Florida",41.5,0,60,0,"FL"
"2007-05-17","Georgia",14,0,85,0,"GA"
"2007-05-17","Hawaii",91,0,10,0,"HI"
"2007-05-17","Idaho",5,0,95,0,"ID"
"2007-05-17","Illinois",78,110,20,10,"IL"
"2007-05-17","Indiana",22.5,0,75,0,"IN"
"2007-05-17","Iowa",45,0,55,0,"IA"
"2007-05-17","Kansas",24.5,0,77.5,0,"KS"
"2007-05-17","Kentucky",20,0,80,0,"KY"
"2007-05-17","Louisiana",20,0,75.5,0,"LA"
"2007-05-17","Maine",70,0,29,0,"ME"
"2007-05-17","Maryland",90,0,10,0,"MD"
"2007-05-17","Massachusetts",95,0,3,0,"MA"
"2007-05-17","Michigan",80,0,18,0,"MI"
"2007-05-17","Minnesota",68,0,26.5,0,"MN"
"2007-05-17","Mississippi",8,0,90,0,"MS"
"2007-05-17","Missouri",55,0,45,0,"MO"
"2007-05-17","Montana",12.5,0,88,0,"MT"
"2007-05-17","Nebraska",8,0,90,0,"NE"
"2007-05-17","Nevada",50,0,50,0,"NV"
"2007-05-17","New Hampshire",64,0,35,0,"NH"
"2007-05-17","New Jersey",82,0,16.5,0,"NJ"
"2007-05-17","New Mexico",41,0,56.5,0,"NM"
"2007-05-17","New York",89.5,0,10.5,0,"NY"
"2007-05-17","North Carolina",14.5,0,84.5,0,"NC"
"2007-05-17","North Dakota",8,0,90,0,"ND"
"2007-05-17","Ohio",50.5,0,50,0,"OH"
"2007-05-17","Oklahoma",10,0,90,0,"OK"
"2007-05-17","Oregon",77.5,0,23,0,"OR"
"2007-05-17","Pennsylvania",77,0,23,0,"PA"
"2007-05-17","Rhode Island",88,0,7.5,0,"RI"
"2007-05-17","South Carolina",10,0,88,0,"SC"
"2007-05-17","South Dakota",15,0,85,0,"SD"
"2007-05-17","Tennessee",28,0,72,0,"TN"
"2007-05-17","Texas",8,0,87.5,0,"TX"
"2007-05-17","Utah",8,0,95,0,"UT"
"2007-05-17","Vermont",87.5,0,15,0,"VT"
"2007-05-17","Virginia",25,0,75.5,0,"VA"
"2007-05-17","Washington",74,0,25,0,"WA"
"2007-05-17","West Virginia",35,0,64,0,"WV"
"2007-05-17","Wisconsin",70,0,28,0,"WI"
"2007-05-17","Wyoming",7.5,0,95,0,"WY"
"2007-05-18","Alabama",6,0,0,0,"AL"
"2007-05-18","Alaska",8.5,0,90,0,"AK"
"2007-05-18","Arizona",25,0,75,0,"AZ"
"2007-05-18","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-18","California",87.5,0,12.5,0,"CA"
"2007-05-18","Colorado",30,0,69,0,"CO"
"2007-05-18","Connecticut",85,0,15,0,"CT"
"2007-05-18","Delaware",85,0,14.4,0,"DE"
"2007-05-18","District of Columbia",0,0,0,0,"DC"
"2007-05-18","Florida",41.5,0,60,0,"FL"
"2007-05-18","Georgia",14,0,85,0,"GA"
"2007-05-18","Hawaii",91,0,10,0,"HI"
"2007-05-18","Idaho",0,0,0,0,"ID"
"2007-05-18","Illinois",78,20,20,20,"IL"
"2007-05-18","Indiana",22.5,0,75,0,"IN"
"2007-05-18","Iowa",45,0,55,0,"IA"
"2007-05-18","Kansas",24.5,0,77.5,0,"KS"
"2007-05-18","Kentucky",20,0,80,0,"KY"
"2007-05-18","Louisiana",0,0,75.5,0,"LA"
"2007-05-18","Maine",70,0,29,0,"ME"
"2007-05-18","Maryland",90,0,10,0,"MD"
"2007-05-18","Massachusetts",0,0,0,0,"MA"
"2007-05-18","Michigan",80,0,18,0,"MI"
"2007-05-18","Minnesota",68,0,26.5,0,"MN"
"2007-05-18","Mississippi",8,0,90,0,"MS"
"2007-05-18","Missouri",55,0,45,0,"MO"
"2007-05-18","Montana",12.5,0,88,0,"MT"
"2007-05-18","Nebraska",8,0,90,0,"NE"
"2007-05-18","Nevada",50,0,50,0,"NV"
"2007-05-18","New Hampshire",64,0,35,0,"NH"
"2007-05-18","New Jersey",82,0,16.5,0,"NJ"
"2007-05-18","New Mexico",41,0,56.5,0,"NM"
"2007-05-18","New York",89.5,0,10.5,0,"NY"
"2007-05-18","North Carolina",14.5,0,84.5,0,"NC"
"2007-05-18","North Dakota",8,0,90,0,"ND"
"2007-05-18","Ohio",50.5,0,50,0,"OH"
"2007-05-18","Oklahoma",10,0,90,0,"OK"
"2007-05-18","Oregon",77.5,0,23,0,"OR"
"2007-05-18","Pennsylvania",77,0,23,0,"PA"
"2007-05-18","Rhode Island",88,0,7.5,0,"RI"
"2007-05-18","South Carolina",10,0,88,0,"SC"
"2007-05-18","South Dakota",15,0,85,0,"SD"
"2007-05-18","Tennessee",28,0,72,0,"TN"
"2007-05-18","Texas",8,0,87.5,0,"TX"
"2007-05-18","Utah",8,0,0,0,"UT"
"2007-05-18","Vermont",87.5,0,15,0,"VT"
"2007-05-18","Virginia",25,0,75.5,0,"VA"
"2007-05-18","Washington",74,0,25,0,"WA"
"2007-05-18","West Virginia",35,0,64,0,"WV"
"2007-05-18","Wisconsin",70,0,28,0,"WI"
"2007-05-18","Wyoming",7.5,0,0,0,"WY"
"2007-05-19","Alabama",6,0,0,0,"AL"
"2007-05-19","Alaska",0,0,0,0,"AK"
"2007-05-19","Arizona",25,0,75,0,"AZ"
"2007-05-19","Arkansas",24.5,0,75.5,0,"AR"
"2007-05-19","California",87.5,0,12.5,0,"CA"
"2007-05-19","Colorado",30,0,69,0,"CO"
"2007-05-19","Connecticut",85,0,15,0,"CT"
"2007-05-19","Delaware",85,0,14.4,0,"DE"
"2007-05-19","District of Columbia",0,0,0,0,"DC"
"2007-05-19","Florida",41.5,0,60,0,"FL"
"2007-05-19","Georgia",14,0,85,0,"GA"
"2007-05-19","Hawaii",91,0,10,0,"HI"
"2007-05-19","Idaho",0,0,0,0,"ID"
"2007-05-19","Illinois",78,0,20,0,"IL"
"2007-05-19","Indiana",22.5,0,75,0,"IN"
"2007-05-19","Iowa",45,0,55,0,"IA"
"2007-05-19","Kansas",24.5,0,77.5,0,"KS"
"2007-05-19","Kentucky",20,0,80,0,"KY"
"2007-05-19","Louisiana",20,0,75.5,0,"LA"
"2007-05-19","Maine",70,0,29,0,"ME"
"2007-05-19","Maryland",90,0,10,0,"MD"
"2007-05-19","Massachusetts",0,0,0,0,"MA"
"2007-05-19","Michigan",80,0,18,0,"MI"
"2007-05-19","Minnesota",68,0,26.5,0,"MN"
"2007-05-19","Mississippi",8,0,90,0,"MS"
"2007-05-19","Missouri",55,0,45,0,"MO"
"2007-05-19","Montana",12.5,0,88,0,"MT"
"2007-05-19","Nebraska",8,0,90,0,"NE"
"2007-05-19","Nevada",50,0,50,0,"NV"
"2007-05-19","New Hampshire",64,0,35,0,"NH"
"2007-05-19","New Jersey",82,0,16.5,0,"NJ"
"2007-05-19","New Mexico",41,0,56.5,0,"NM"
"2007-05-19","New York",89.5,0,10.5,0,"NY"
"2007-05-19","North Carolina",14.5,0,84.5,0,"NC"
"2007-05-19","North Dakota",8,0,90,0,"ND"
"2007-05-19","Ohio",50.5,0,50,0,"OH"
"2007-05-19","Oklahoma",10,0,90,0,"OK"
"2007-05-19","Oregon",77.5,0,23,0,"OR"
"2007-05-19","Pennsylvania",77,0,23,0,"PA"
"2007-05-19","Rhode Island",88,0,7.5,0,"RI"
"2007-05-19","South Carolina",10,0,88,0,"SC"
"2007-05-19","South Dakota",15,0,85,0,"SD"
"2007-05-19","Tennessee",28,0,72,0,"TN"
"2007-05-19","Texas",12.5,0,87.5,0,"TX"
"2007-05-19","Utah",8,0,0,0,"UT"
"2007-05-19","Vermont",87.5,0,15,0,"VT"
"2007-05-19","Virginia",25,0,75.5,0,"VA"
"2007-05-19","Washington",74,0,25,0,"WA"
"2007-05-19","West Virginia",35,0,64,0,"WV"
"2007-05-19","Wisconsin",70,0,28,0,"WI"
"2007-05-19","Wyoming",7.5,0,0,0,"WY"
"2007-05-20","Alabama",6,0,0,0,"AL"
"2007-05-20","Alaska",8,0,90,0,"AK"
"2007-05-20","Arizona",25,0,75,0,"AZ"
